invoice_id,siren,vendor_name,iban,amount,currency,invoice_date,posting_date,po_number,user_id,cost_center,gl_account,is_fraud,fraud_type
INV00000021,093204899,Berger Dos Santos SA EURL,FR6524968549822749545089203,929.63,EUR,2025-09-29,2025-10-05,PO427270,U029,CC430,6065,False,none
INV00002752,182037788,Renaud SA SCI,FR5531096789940539103717058,718.98,EUR,2025-02-24,2025-03-01,PO704586,U008,CC531,6228,False,none
INV00000885,093204899,Berger Dos Santos SA EURL,FR6524968549822749545089203,1943.49,EUR,2025-03-16,2025-03-21,PO811459,U020,CC495,6181,False,none
INV00002448,988516560,Laroche S.A. SARL,FR6656770051844989266591846,2039.69,EUR,2025-09-23,2025-09-29,PO722585,U003,CC726,6061,False,none
INV00000917,532787747,Faivre SASU,FR2129751702814069375150939,4466.55,EUR,2025-09-22,2025-09-24,PO701651,U017,CC304,6068,False,none
INV00004013,161369681,Lacombe SA,FR4596475987622023413261117,322.46,EUR,2024-03-11,2024-03-11,PO307513,U007,CC286,6068,False,none
INV00004417,148951343,Lucas SAS,FR0358527722170430305486874,225.62,EUR,2025-02-06,2025-02-13,PO987986,U017,CC483,6181,False,none
INV00002239,051238282,Gaillard S.A.S. SARL,FR8414870682778816093068538,1187.4,EUR,2025-08-23,2025-08-27,PO938394,U018,CC928,6061,False,none
INV00000730,669346547,Neveu Costa S.A.S. SASU,FR8327490728012342893113253,2105.82,EUR,2024-06-13,2024-06-15,PO669928,U022,CC373,6063,False,none
INV00003395,735160917,Couturier Lebrun SARL SAS,FR9515970996254384807520344,2023.51,EUR,2024-12-08,2024-12-12,PO810322,U025,CC177,6065,False,none
INV00001265,648408588,Gimenez SARL,FR4629236161880819048235715,401.97,EUR,2024-02-14,2024-02-21,PO449976,U011,CC731,6068,False,none
INV00000483,726149331,Guilbert Courtois et Fils SAS,FR4543127102676720957992707,1262.71,EUR,2025-02-07,2025-02-10,PO617795,U011,CC137,6132,False,none
INV00005060,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,24898.09,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00002963,973103241,Maillet SCI,FR8752958066013824127049386,5317.29,EUR,2024-01-15,2024-01-22,,U007,CC123,6228,False,none
INV00001219,149864300,Verdier Lecomte S.A.S. SAS,FR1613044881898484160461540,9978.53,EUR,2024-07-22,2024-07-28,,U012,CC880,6065,False,none
INV00000277,308488725,Brun Rousseau S.A.R.L. SASU,FR1123959473721329016204787,949.52,EUR,2025-11-13,2025-11-15,PO155457,U008,CC469,6181,False,none
INV00000988,199867980,Lopez SARL SCI,FR9828127358573065240778487,638.08,EUR,2024-06-22,2024-06-24,PO143971,U026,CC852,6068,False,none
INV00002084,527177449,De Oliveira SCI,FR1475705120461872346013673,2996.01,EUR,2025-11-13,2025-11-20,PO689900,U017,CC908,6228,False,none
INV00001245,537735158,Leblanc SARL,FR5203758997571130554885102,153.62,EUR,2025-09-06,2025-09-10,PO520940,U003,CC843,6065,False,none
INV00002382,233095849,Jacob Humbert S.A.S. SASU,FR3488788361968931350305872,1139.35,EUR,2024-07-07,2024-07-07,PO757070,U010,CC657,6135,False,none
INV00000571,513338726,Lebreton SCI,FR1549649909133412328120679,2965.91,EUR,2025-05-16,2025-05-17,PO531066,U009,CC885,6228,False,none
INV00001435,877169472,Grondin SA,FR9325523561781703211920613,3751.92,EUR,2025-03-08,2025-03-14,PO490931,U002,CC386,6181,False,none
INV00000993,473647102,Jacob SARL SCI,FR8290552818325381793355486,870.36,EUR,2025-04-27,2025-04-30,PO698910,U013,CC849,6228,False,none
INV00004306,974801624,François EURL,FR9661064628792326487049478,1208.39,EUR,2024-04-15,2024-04-17,PO475617,U027,CC509,6135,False,none
INV00003682,783908470,Laurent SARL,FR1858877043581128801336138,224.99,EUR,2025-02-09,2025-02-13,PO510756,U006,CC113,6068,False,none
INV00000585,881435368,Lombard EURL,FR3344983553935435864496392,2638.07,EUR,2024-11-03,2024-11-10,,U011,CC507,6181,False,none
INV00003526,669096705,Roux SAS,FR0683584168784991216558523,3021.92,EUR,2025-06-20,2025-06-27,PO876431,U019,CC482,6061,False,none
INV00003908,978403690,Couturier SCI,FR8833565880434165182755394,456.18,EUR,2025-08-31,2025-09-06,PO370990,U011,CC883,6068,False,none
INV00002514,663177971,Daniel Descamps et Fils SCI,FR3107139848228501168809255,1223.7,EUR,2025-12-13,2025-12-19,PO270151,U026,CC224,6181,False,none
INV00001349,029593917,Traore Dupuy SA SASU,FR0518600892196394568044731,1905.76,EUR,2024-05-31,2024-06-01,PO189915,U000,CC108,6061,False,none
INV00001007,159399824,Besnard EURL,FR4194620726629250817760299,3841.5,EUR,2025-06-27,2025-07-04,PO794595,U013,CC218,6065,False,none
INV00000674,646471543,Chevalier Cousin SA SAS,FR4814150937710040901380698,476.2,EUR,2025-06-10,2025-06-11,PO746223,U006,CC951,6061,False,none
INV00002412,005162713,De Oliveira Grenier S.A.S. EURL,FR0629635339055044817766558,878.21,EUR,2024-10-05,2024-10-07,PO368183,U027,CC688,6181,False,none
INV00002903,973103241,Maillet SCI,FR8752958066013824127049386,1448.83,EUR,2025-08-03,2025-08-10,PO401781,U000,CC853,6065,False,none
INV00000447,651827553,Alexandre SARL SARL,FR4121269428946420362586314,2877.48,EUR,2024-02-26,2024-03-02,PO224535,U019,CC972,6181,False,none
INV00004616,474517123,Moreau Labbé SA SAS,FR7233542168942104478985625,504.74,EUR,2024-03-21,2024-03-23,PO207334,U014,CC518,6132,False,none
INV00005133,785969691,Gay S.A.R.L. SCI,FR4547163928234143637189239,99970.43,EUR,2025-03-09,2025-03-10,PO748127,U004,CC186,6181,True,amount_outlier
INV00003954,865890260,Royer et Fils SAS,FR3684148460191344389982780,3068.96,EUR,2025-02-13,2025-02-15,PO143787,U024,CC844,6065,False,none
INV00000359,327648350,Vallée SCI,FR8736026064746872343098050,2599.86,EUR,2025-02-11,2025-02-17,PO575747,U026,CC789,6228,False,none
INV00002064,895798687,Bigot SASU,FR0482911467866912517785289,1346.72,EUR,2025-08-08,2025-08-10,PO677497,U001,CC462,6135,False,none
INV00004590,207501102,Gillet SCI,FR2553970548739610290871827,1931.83,EUR,2024-07-24,2024-07-31,PO432115,U017,CC257,6181,False,none
INV00004068,792499125,Gillet S.A.R.L. SA,FR9743356708604145456350200,10973.78,EUR,2025-09-05,2025-09-11,PO713999,U001,CC729,6181,False,none
INV00001690,800030756,Marchal SCI,FR8005458971480263257039653,47.57,EUR,2025-01-15,2025-01-17,PO163660,U008,CC921,6061,False,none
INV00004463,064317139,Auger Maillot SA SA,FR4860917798270808697829221,1153.81,EUR,2024-06-14,2024-06-18,PO211311,U001,CC904,6063,False,none
INV00001548,518023806,Vincent S.A.R.L. SASU,FR0506500425488214236914307,589.68,EUR,2024-02-19,2024-02-20,PO895337,U015,CC543,6061,False,none
INV00001247,807374167,Auger Lacroix et Fils SCI,FR8530276420865675661844386,2271.74,EUR,2024-10-25,2024-10-26,PO727516,U015,CC337,6228,False,none
INV00001985,168784991,Klein SA,FR2518321928554451895202845,33.01,EUR,2025-05-01,2025-05-04,PO671808,U016,CC949,6065,False,none
INV00000294,229959001,Fernandez Bouchet S.A.S. SASU,FR3939774063356939290600780,823.2,EUR,2024-09-21,2024-09-22,PO472058,U012,CC534,6068,False,none
INV00001547,018451462,Godard S.A.R.L. SASU,FR2956981693406088356159514,1054.67,EUR,2025-01-07,2025-01-14,PO937299,U019,CC571,6135,False,none
INV00002012,895798687,Bigot SASU,FR0482911467866912517785289,137.1,EUR,2024-07-05,2024-07-09,PO592236,U001,CC635,6061,False,none
INV00000588,662782827,Bertrand Rodriguez S.A. SASU,FR0484855716176880294240903,936.48,EUR,2025-05-06,2025-05-13,PO396983,U012,CC675,6228,False,none
INV00003329,770348247,Richard S.A. SASU,FR7875622086353654195180238,591.89,EUR,2024-09-03,2024-09-07,PO689320,U005,CC492,6065,False,none
INV00002403,474517123,Moreau Labbé SA SAS,FR7233542168942104478985625,1179.66,EUR,2024-12-18,2024-12-24,PO597964,U014,CC114,6132,False,none
INV00002129,133613861,Guillaume SARL,FR3069979907075504768169957,2804.99,EUR,2024-11-13,2024-11-20,PO492022,U023,CC373,6135,False,none
INV00004526,545494808,Collet SAS,FR2135369378547772522872808,162.73,EUR,2025-09-22,2025-09-29,PO141458,U022,CC303,6065,False,none
INV00003508,089899217,Le Gall EURL,FR6323361328507251786376731,1664.26,EUR,2024-07-25,2024-07-25,PO578441,U021,CC838,6068,False,none
INV00002410,773592555,Lacombe EURL,FR6784795137116241124127238,3095.18,EUR,2025-10-26,2025-10-27,,U015,CC831,6132,False,none
INV00002719,537735158,Leblanc SARL,FR5203758997571130554885102,407.57,EUR,2024-06-10,2024-06-11,PO605583,U021,CC733,6135,False,none
INV00004695,996846081,Bailly Dias SARL EURL,FR2337976627051157942387367,1348.69,EUR,2025-01-02,2025-01-02,PO213764,U029,CC214,6132,False,none
INV00000425,142626551,Dijoux SARL,FR3427017130232129833816742,696.02,EUR,2025-11-12,2025-11-14,,U011,CC832,6181,False,none
INV00002582,928565431,Pereira S.A.S. SARL,FR1856945441496739385258001,132.42,EUR,2025-06-15,2025-06-18,PO972051,U025,CC375,6132,False,none
INV00001054,618091901,Poulain SARL,FR9160858167046861114576832,142.93,EUR,2024-08-26,2024-09-01,PO686986,U028,CC295,6181,False,none
INV00004697,467741862,Blanc SARL,FR6212125902035713432406424,1307.35,EUR,2025-07-04,2025-07-08,PO697177,U012,CC206,6135,False,none
INV00004703,051531952,Ramos Da Silva S.A.R.L. SCI,FR4181040915701840943533448,348.13,EUR,2025-05-28,2025-06-03,PO826139,U003,CC714,6063,False,none
INV00000556,943969078,Pelletier Collet S.A. SCI,FR3710742799077262570165804,1969.05,EUR,2024-04-09,2024-04-14,PO272846,U008,CC312,6061,False,none
INV00004896,332061632,Perrot S.A.R.L. SAS,FR9390392355580996132730346,1110.1,EUR,2025-12-07,2025-12-11,PO427462,U004,CC840,6181,False,none
INV00002054,029333346,Guillon Bailly S.A. EURL,FR4004588679252985856728727,2565.24,EUR,2024-02-16,2024-02-21,PO440317,U003,CC143,6228,False,none
INV00004860,517016608,Ledoux Techer SA EURL,FR7981079649673794577278532,1510.2,EUR,2025-05-01,2025-05-08,PO834059,U020,CC137,6181,False,none
INV00002469,931746120,Fournier Charpentier SARL SA,FR2156110022557941552166746,696.72,EUR,2025-03-27,2025-03-27,PO528236,U000,CC155,6063,False,none
INV00004858,788728743,Hernandez SA,FR2552809242875721586241502,934.63,EUR,2025-11-03,2025-11-04,PO495963,U025,CC985,6181,False,none
INV00000355,526218159,Adam SARL,FR8283192134249128965999497,492.06,EUR,2024-04-13,2024-04-18,PO308314,U002,CC524,6135,False,none
INV00001193,261990623,Georges SASU,FR9029884259959961002311775,171.96,EUR,2024-07-06,2024-07-07,PO692767,U002,CC671,6063,False,none
INV00001716,944869594,Lebon Maury S.A.R.L. EURL,FR7144391649701693429291320,7707.77,EUR,2024-07-21,2024-07-24,PO739361,U025,CC454,6065,False,none
INV00003416,142939685,Labbé SARL EURL,FR9575230837081647090063353,59.47,EUR,2025-07-03,2025-07-04,PO111662,U011,CC682,6068,False,none
INV00002604,021158693,Bigot Coste SARL SASU,FR7696905150267551254278207,110.31,EUR,2025-12-23,2025-12-25,PO280251,U000,CC857,6132,False,none
INV00004260,863794026,Leconte Da Costa et Fils SCI,FR7019283276483503056413953,2348.93,EUR,2024-02-16,2024-02-21,PO678630,U022,CC648,6181,False,none
INV00002828,759579472,Allain Robin et Fils SARL,FR9137326530601198756178688,823.87,EUR,2024-11-05,2024-11-11,PO888117,U024,CC467,6228,False,none
INV00001704,699013983,Robert Pierre et Fils SA,FR1614987283999219212493843,207.14,EUR,2024-03-19,2024-03-24,,U021,CC754,6061,False,none
INV00002863,982620450,Hervé S.A.S. SA,FR9851983273158514936899809,230.22,EUR,2025-11-25,2025-12-02,PO429211,U010,CC307,6063,False,none
INV00003982,680876038,Neveu S.A. SARL,FR5802758842524105648149177,990.59,EUR,2025-06-24,2025-06-26,PO398333,U028,CC392,6061,False,none
INV00002618,270866882,Mary Gros SARL SA,FR2428914161284639855474355,746.69,EUR,2024-02-16,2024-02-22,PO216284,U029,CC801,6181,False,none
INV00002400,305548851,Gomes SARL,FR6298011100051553234159597,201.13,EUR,2025-07-19,2025-07-20,PO894358,U012,CC959,6132,False,none
INV00002139,980500978,Guillet SARL,FR4837826398214658404499727,5664.89,EUR,2025-07-03,2025-07-07,PO711866,U006,CC353,6065,False,none
INV00003239,691251778,Allain S.A. EURL,FR2311426258273902196207100,2649.0,EUR,2024-08-06,2024-08-08,PO815595,U014,CC599,6061,False,none
INV00002383,544964759,Sanchez Garcia S.A. SA,FR4717982134862985797363831,4049.79,EUR,2024-09-24,2024-09-30,,U020,CC398,6228,False,none
INV00003218,933472122,Hamon SASU,FR8116517680866281372143308,31.26,EUR,2024-08-27,2024-08-29,PO369828,U028,CC203,6065,False,none
INV00003998,003791769,Bernier SAS,FR7565277584161692845115447,517.72,EUR,2024-10-20,2024-10-26,PO756445,U012,CC600,6061,False,none
INV00001285,841459332,Gérard EURL,FR5743864908108186617945491,799.69,EUR,2024-12-25,2024-12-27,PO325657,U021,CC562,6132,False,none
INV00004054,144914766,Pascal SASU,FR2671296180332426050801849,558.45,EUR,2024-09-27,2024-10-01,PO194227,U022,CC973,6132,False,none
INV00001772,933472122,Hamon SASU,FR8116517680866281372143308,3895.4,EUR,2024-05-08,2024-05-09,PO585705,U023,CC909,6228,False,none
INV00004609,170999173,Roche Leleu S.A. EURL,FR4842108902851553334264335,8357.23,EUR,2024-10-02,2024-10-06,PO765448,U019,CC620,6132,False,none
INV00002087,275037314,Rodrigues et Fils SCI,FR5784008385076597595450891,1595.52,EUR,2025-08-20,2025-08-22,PO470905,U016,CC291,6063,False,none
INV00001889,270866882,Mary Gros SARL SA,FR2428914161284639855474355,65.8,EUR,2025-07-05,2025-07-11,,U001,CC668,6061,False,none
INV00004365,935889163,Costa Leclerc S.A.S. SASU,FR9290063140352635602293946,512.76,EUR,2025-07-02,2025-07-02,PO692808,U025,CC484,6132,False,none
INV00001591,865890260,Royer et Fils SAS,FR3684148460191344389982780,185.63,EUR,2025-12-10,2025-12-15,PO333727,U014,CC371,6132,False,none
INV00001346,973103241,Maillet SCI,FR8752958066013824127049386,1789.55,EUR,2024-01-24,2024-01-26,PO882208,U021,CC676,6065,False,none
INV00004571,059304078,Texier SAS,FR2176392836929445511668297,404.15,EUR,2025-06-09,2025-06-13,PO891378,U000,CC574,6068,False,none
INV00002162,799088117,Pages SAS,FR0391122528837505661863239,42054.28,EUR,2025-08-26,2025-08-26,PO507990,U019,CC609,6063,False,none
INV00002396,724004991,Lejeune Rodrigues SA EURL,FR6043973597107256366941180,370.08,EUR,2025-08-08,2025-08-08,PO281543,U016,CC649,6132,False,none
INV00003892,995777387,Andre EURL,FR3179808932460953962185188,14278.07,EUR,2025-04-06,2025-04-06,,U015,CC152,6063,False,none
INV00002271,641605297,Bouchet SA SCI,FR7593998245587716947225699,9053.71,EUR,2024-07-09,2024-07-12,PO264662,U002,CC938,6063,False,none
INV00004631,524310690,Benoit EURL,FR8615869886497677622827728,22.7,EUR,2025-01-15,2025-01-18,PO236502,U019,CC587,6068,False,none
INV00003111,656272980,Bazin Berger SA SARL,FR4113075626368970283857865,262.49,EUR,2025-11-25,2025-11-26,PO592854,U026,CC951,6181,False,none
INV00001137,587717535,Maréchal SA,FR7596399076769915078593110,1027.36,EUR,2024-03-26,2024-03-29,PO407213,U002,CC131,6068,False,none
INV00000592,495621372,Martins SA,FR1814244260781975437347642,10979.25,EUR,2025-02-02,2025-02-04,PO557491,U008,CC889,6135,False,none
INV00000972,134316117,Seguin Gay S.A. SASU,FR0315336884443106987205061,1997.97,EUR,2024-08-13,2024-08-16,PO937818,U024,CC470,6068,False,none
INV00000795,833016571,Joubert S.A. SCI,FR8676064413432756041776561,868.77,EUR,2025-01-04,2025-01-10,PO968415,U017,CC536,6135,False,none
INV00003020,980686508,Dupont Da Silva S.A.R.L. SAS,FR2209505560571219881927788,10349.5,EUR,2024-07-28,2024-07-31,PO743054,U010,CC992,6065,False,none
INV00001711,505830033,Millet Briand SARL SCI,FR1629060320203265097753967,1554.42,EUR,2024-02-14,2024-02-19,PO199937,U014,CC612,6181,False,none
INV00003387,383028439,Ollivier EURL,FR9092287772519966365807412,3362.8,EUR,2025-01-23,2025-01-28,PO577319,U009,CC985,6132,False,none
INV00000036,317127484,Bonnin SARL,FR6871918261990623445655743,2119.32,EUR,2024-05-30,2024-06-06,PO133362,U018,CC757,6181,False,none
INV00000453,478985625,Philippe et Fils SA,FR2858929880858382521293289,4580.45,EUR,2025-01-16,2025-01-18,PO583326,U024,CC560,6228,False,none
INV00000913,539621851,Leclercq Rémy SARL SASU,FR0977027278576084958803955,2350.48,EUR,2025-03-01,2025-03-04,PO947831,U029,CC850,6068,False,none
INV00004973,130756263,Lucas SASU,FR3367197889778280647969545,3950.28,EUR,2024-02-13,2024-02-14,PO469149,U014,CC523,6135,False,none
INV00001199,103712938,Lévêque Humbert S.A.R.L. SARL,FR2082659608931992550272751,861.84,EUR,2025-05-29,2025-06-03,PO785362,U021,CC305,6135,False,none
INV00001274,890250392,Pinto SA SA,FR2776563600412577711837274,1547.9,EUR,2024-02-10,2024-02-13,PO336802,U014,CC763,6068,False,none
INV00002375,991241904,Bazin Faivre S.A.S. SAS,FR6918785191088398225871397,99.89,EUR,2025-03-09,2025-03-12,PO183697,U000,CC354,6065,False,none
INV00000037,578759856,Garnier S.A. SCI,FR2889868180978875439435353,560.35,EUR,2024-07-02,2024-07-09,PO835381,U018,CC362,6061,False,none
INV00000974,466574374,Schmitt SCI,FR0894841312840333997718051,4390.89,EUR,2025-11-15,2025-11-16,PO630205,U002,CC470,6228,False,none
INV00003195,321334803,Fontaine Perret SA SASU,FR5621288665268341559991015,523.11,EUR,2025-07-07,2025-07-12,PO549796,U020,CC263,6181,False,none
INV00000983,315869232,Arnaud S.A. SAS,FR4661201836675254599102290,3721.78,EUR,2024-01-14,2024-01-19,PO528736,U020,CC560,6181,False,none
INV00003297,539621851,Leclercq Rémy SARL SASU,FR0977027278576084958803955,301.89,EUR,2024-03-28,2024-03-29,PO983994,U028,CC951,6132,False,none
INV00004211,931746120,Fournier Charpentier SARL SA,FR2156110022557941552166746,805.25,EUR,2024-08-05,2024-08-05,PO227696,U000,CC924,6181,False,none
INV00001418,980500978,Guillet SARL,FR4837826398214658404499727,284.59,EUR,2024-04-10,2024-04-17,,U007,CC876,6068,False,none
INV00003332,988516560,Laroche S.A. SARL,FR6656770051844989266591846,109.82,EUR,2024-01-20,2024-01-26,PO319707,U010,CC715,6063,False,none
INV00001560,435175183,Ledoux SAS,FR9681180715695620175370304,15438.88,EUR,2025-10-25,2025-10-30,PO519273,U013,CC680,6135,False,none
INV00000039,540331739,Paris SAS,FR1487758030468750635190361,9793.99,EUR,2024-10-08,2024-10-08,PO879592,U028,CC525,6135,False,none
INV00001486,165667010,Diaz Chrétien S.A.R.L. SARL,FR6109477752047116719022941,5865.1,EUR,2024-12-16,2024-12-16,PO861785,U029,CC482,6181,False,none
INV00000520,618091901,Poulain SARL,FR9160858167046861114576832,98.42,EUR,2025-02-03,2025-02-08,PO760035,U025,CC386,6065,False,none
INV00000169,816934060,Carre SASU,FR2865905151864492519254629,1632.96,EUR,2024-02-29,2024-03-02,PO992805,U025,CC384,6132,False,none
INV00001355,074329271,Goncalves SA SARL,FR8234654950050702608698221,461.42,EUR,2024-10-12,2024-10-12,PO499454,U015,CC488,6228,False,none
INV00002785,576615654,Baron EURL,FR2352577754781291428341108,11111.77,EUR,2025-07-08,2025-07-08,PO205131,U018,CC290,6065,False,none
INV00003881,346578713,Hubert SCI,FR0310033092327193745299124,1370.42,EUR,2024-11-12,2024-11-17,PO852075,U012,CC655,6061,False,none
INV00004897,353465549,Hamel Legrand et Fils SARL,FR9247725129578606940960035,2513.72,EUR,2024-09-04,2024-09-06,,U001,CC623,6135,False,none
INV00003720,513542784,Pascal SAS,FR6316048175496513709859317,876.72,EUR,2024-08-14,2024-08-20,PO414901,U028,CC674,6181,False,none
INV00003612,728080100,Olivier Rossi S.A.R.L. SASU,FR3655963099384253042897317,3299.69,EUR,2025-02-21,2025-02-25,PO420567,U006,CC744,6135,False,none
INV00000987,596401658,Blin S.A.R.L. SCI,FR7012847818913718949058077,2413.84,EUR,2024-03-15,2024-03-15,PO650705,U018,CC620,6181,False,none
INV00002682,865890260,Royer et Fils SAS,FR3684148460191344389982780,173.96,EUR,2024-11-11,2024-11-15,PO328948,U010,CC922,6181,False,none
INV00004852,229014767,Mendès SARL,FR4002770384309883920530214,112.37,EUR,2025-06-17,2025-06-18,PO330939,U027,CC384,6228,False,none
INV00004190,799088117,Pages SAS,FR0391122528837505661863239,979.83,EUR,2024-03-22,2024-03-25,PO297570,U023,CC221,6132,False,none
INV00001640,093204899,Berger Dos Santos SA EURL,FR6524968549822749545089203,1607.44,EUR,2024-01-30,2024-02-06,PO775545,U007,CC560,6068,False,none
INV00001290,303054868,Faivre S.A.R.L. SA,FR3221717477332945625577017,19292.12,EUR,2025-01-24,2025-01-30,PO499812,U022,CC585,6065,False,none
INV00003681,599293784,Hervé SARL SCI,FR4773244913421388209088307,1178.39,EUR,2025-09-26,2025-09-29,PO620067,U012,CC746,6228,False,none
INV00001380,462638380,Bazin SARL,FR7716420595565749025042901,5659.29,EUR,2025-12-25,2025-12-29,PO167793,U001,CC164,6228,False,none
INV00001933,168784991,Klein SA,FR2518321928554451895202845,1033.82,EUR,2024-12-19,2024-12-21,PO472843,U018,CC878,6068,False,none
INV00000579,199410137,Pages SCI,FR5820377107044964104967066,649.53,EUR,2024-09-02,2024-09-06,PO340134,U027,CC850,6135,False,none
INV00004353,651827553,Alexandre SARL SARL,FR4121269428946420362586314,359.83,EUR,2025-10-14,2025-10-15,PO744809,U006,CC640,6132,False,none
INV00003160,701204556,Andre Normand SARL SA,FR2049409762637484539862895,135.26,EUR,2024-09-26,2024-09-30,PO987938,U000,CC992,6135,False,none
INV00002030,161369681,Lacombe SA,FR4596475987622023413261117,4810.68,EUR,2025-02-13,2025-02-16,PO391971,U027,CC985,6228,False,none
INV00000892,074329271,Goncalves SA SARL,FR8234654950050702608698221,7598.18,EUR,2025-02-16,2025-02-19,PO491235,U004,CC735,6132,False,none
INV00004154,816934060,Carre SASU,FR2865905151864492519254629,3180.76,EUR,2024-06-24,2024-06-27,PO177831,U024,CC299,6132,False,none
INV00000780,100167618,Chartier Costa et Fils SARL,FR6360144485645101739739641,300.32,EUR,2025-09-15,2025-09-16,PO733727,U015,CC317,6228,False,none
INV00000159,508821009,Guillot Joseph S.A.S. SCI,FR5271690618120546475489547,585.86,EUR,2025-06-04,2025-06-11,PO829169,U019,CC535,6065,False,none
INV00000002,785969691,Gay S.A.R.L. SCI,FR4547163928234143637189239,10587.25,EUR,2025-03-09,2025-03-10,PO748127,U004,CC186,6181,False,none
INV00002263,093204899,Berger Dos Santos SA EURL,FR6524968549822749545089203,534.77,EUR,2024-05-25,2024-05-30,PO267791,U029,CC467,6065,False,none
INV00003216,367837770,Mercier Neveu S.A. SARL,FR2338750997700886008484086,194.32,EUR,2024-09-22,2024-09-23,PO309501,U007,CC552,6132,False,none
INV00002109,953428364,Hamel Ollivier S.A.S. SASU,FR4618204339718956907056260,1179.92,EUR,2025-11-06,2025-11-13,PO712957,U003,CC725,6068,False,none
INV00000849,551884422,Buisson et Fils SCI,FR0377661830671985546015851,1176.85,EUR,2024-06-25,2024-06-28,PO870984,U027,CC310,6063,False,none
INV00002737,115542622,Weber SARL,FR2664911110961798178904633,393.15,EUR,2025-01-01,2025-01-07,PO268106,U024,CC856,6061,False,none
INV00002466,078161849,Guillou Gautier et Fils SA,FR1389325288095701543039117,872.59,EUR,2024-11-05,2024-11-06,PO687216,U004,CC664,6135,False,none
INV00003947,288095701,Costa SA,FR8632016328708317278895798,2367.29,EUR,2025-07-04,2025-07-07,PO630389,U029,CC594,6228,False,none
INV00003899,932525002,Aubry Lelièvre S.A. SA,FR8627423183061789320649693,12847.52,EUR,2025-06-03,2025-06-05,,U002,CC514,6132,False,none
INV00001596,567982507,Delahaye EURL,FR7667146283143598926256609,595.96,EUR,2024-12-21,2024-12-22,PO507923,U017,CC843,6135,False,none
INV00001776,020539502,Diallo Pages S.A. SARL,FR2272122816064842294057202,1260.22,EUR,2024-11-05,2024-11-08,PO665559,U007,CC997,6063,False,none
INV00001913,415206436,Riou Benoit SARL SA,FR7109605673030644212146147,2595.2,EUR,2025-03-04,2025-03-05,PO567736,U025,CC115,6063,False,none
INV00001043,569092755,Le Goff SA SA,FR3492766372395041027674783,1977.9,EUR,2025-02-25,2025-02-25,PO387918,U009,CC940,6181,False,none
INV00004861,447962757,Descamps SA,FR0821267969278687653269097,738.53,EUR,2024-08-23,2024-08-23,PO990769,U024,CC372,6228,False,none
INV00001544,337543303,Garnier EURL,FR0859696641605297516136968,376.63,EUR,2024-04-28,2024-05-05,,U027,CC967,6228,False,none
INV00002736,866618892,Payet SCI,FR0660880501716445561857906,7752.74,EUR,2025-04-26,2025-04-28,PO943340,U017,CC124,6068,False,none
INV00003957,547772522,Lefort Mary SARL SCI,FR3903342342583230241026153,64.42,EUR,2025-05-19,2025-05-20,PO712139,U013,CC752,6132,False,none
INV00004760,902787429,Muller Laporte S.A.S. SA,FR3892753269731121965652341,383.84,EUR,2025-12-26,2025-12-27,PO806434,U021,CC412,6181,False,none
INV00000053,466574374,Schmitt SCI,FR0894841312840333997718051,662.94,EUR,2024-12-23,2024-12-24,PO931420,U015,CC277,6228,False,none
INV00001796,803397401,Michaud SARL,FR7526329676291603248413768,1620.32,EUR,2024-08-04,2024-08-09,PO100686,U012,CC758,6065,False,none
INV00003588,134316117,Seguin Gay S.A. SASU,FR0315336884443106987205061,1227.2,EUR,2024-10-04,2024-10-04,PO120327,U010,CC180,6061,False,none
INV00001911,484086211,Aubert SASU,FR3292840445669078263337389,2961.86,EUR,2024-07-29,2024-08-02,PO608581,U015,CC684,6132,False,none
INV00002306,888067065,Munoz SASU,FR6850461735743842150317807,1319.63,EUR,2025-08-30,2025-09-05,PO109471,U024,CC555,6132,False,none
INV00002553,170999173,Roche Leleu S.A. EURL,FR4842108902851553334264335,798.0,EUR,2024-06-23,2024-06-25,PO316260,U005,CC161,6065,False,none
INV00002800,562718750,Chauvin Laporte S.A.R.L. SASU,FR2809263223998213745561140,82.82,EUR,2024-03-12,2024-03-19,,U025,CC553,6061,False,none
INV00000936,398225871,Da Silva SASU,FR8067899730806958146717957,2694.09,EUR,2025-11-05,2025-11-06,PO338158,U013,CC865,6061,False,none
INV00004258,540331739,Paris SAS,FR1487758030468750635190361,2193.71,EUR,2025-05-26,2025-05-31,PO748624,U003,CC953,6228,False,none
INV00000824,379237474,Richard SCI,FR8299861622999119148564679,3791.69,EUR,2025-10-12,2025-10-16,PO948310,U015,CC546,6181,False,none
INV00004882,180635651,Lebon SASU,FR8414298315229107322836084,1396.65,EUR,2025-08-18,2025-08-20,PO462002,U018,CC400,6061,False,none
INV00003178,199488375,Jacques S.A.R.L. SARL,FR9383625366677767555628333,4637.22,EUR,2024-06-18,2024-06-19,PO982390,U009,CC638,6181,False,none
INV00003401,775901751,Lambert SA,FR9251405468356521568182096,2244.25,EUR,2024-03-08,2024-03-15,PO353925,U024,CC967,6061,False,none
INV00001389,259526949,Carre Picard S.A.S. SASU,FR3113875927125663836151718,3349.87,EUR,2025-10-11,2025-10-18,PO453700,U006,CC122,6228,False,none
